step,samples,episode,epoch,loss,grad_norm,learning_rate,update_s,data_s,samples_per_s,memory_gb
27480,54960,87,1.09,0.041,2.428,2.9e-06,0.442,0.002,5,34.87
27490,54980,87,1.09,0.117,4.846,2.9e-06,0.456,0.002,4,34.87
27500,55000,87,1.09,0.073,3.323,2.9e-06,0.438,0.002,5,34.87
27510,55020,87,1.09,0.073,3.110,2.9e-06,0.434,0.002,5,34.87
27520,55040,87,1.09,0.108,3.924,2.9e-06,0.434,0.002,5,34.87
27530,55060,87,1.09,0.109,4.411,2.9e-06,0.451,0.002,4,34.87
27540,55080,87,1.09,0.082,3.482,2.9e-06,0.439,0.002,5,34.87
27550,55100,87,1.09,0.125,5.201,2.9e-06,0.437,0.002,5,34.87
27560,55120,87,1.09,0.065,3.534,2.9e-06,0.455,0.002,4,34.87
27570,55140,87,1.09,0.056,3.017,2.9e-06,0.441,0.002,5,34.87
27580,55160,87,1.09,0.061,3.057,2.9e-06,0.445,0.002,4,34.87
27590,55180,87,1.09,0.084,3.735,2.9e-06,0.447,0.002,4,34.87
27600,55200,87,1.09,0.123,4.321,2.9e-06,0.457,0.002,4,34.87
27610,55220,87,1.09,0.080,3.522,2.9e-06,0.438,0.002,5,34.87
27620,55240,87,1.09,0.112,5.134,2.8e-06,0.437,0.002,5,34.87
27630,55260,87,1.09,0.104,4.630,2.8e-06,0.439,0.002,5,34.87
27640,55280,87,1.09,0.059,2.974,2.8e-06,0.453,0.002,4,34.87
27650,55300,87,1.09,0.124,4.789,2.8e-06,0.437,0.002,5,34.87
27660,55320,87,1.09,0.065,3.804,2.8e-06,0.439,0.002,5,34.87
27670,55340,88,1.09,0.091,4.122,2.8e-06,0.463,0.002,4,34.87
27680,55360,88,1.09,0.082,3.630,2.8e-06,0.438,0.002,5,34.87
27690,55380,88,1.09,0.098,5.763,2.8e-06,0.434,0.002,5,34.87
27700,55400,88,1.09,0.112,4.182,2.8e-06,0.438,0.002,5,34.87
27710,55420,88,1.10,0.091,3.509,2.8e-06,0.455,0.002,4,34.87
27720,55440,88,1.10,0.115,4.499,2.8e-06,0.436,0.002,5,34.87
27730,55460,88,1.10,0.110,4.431,2.8e-06,0.434,0.002,5,34.87
27740,55480,88,1.10,0.106,5.073,2.8e-06,0.454,0.002,4,34.87
27750,55500,88,1.10,0.103,4.500,2.8e-06,0.433,0.002,5,34.87
27760,55520,88,1.10,0.063,3.582,2.8e-06,0.438,0.002,5,34.87
27770,55540,88,1.10,0.064,3.546,2.8e-06,0.478,0.002,4,34.87
27780,55560,88,1.10,0.099,4.296,2.8e-06,0.486,0.002,4,34.87
27790,55580,88,1.10,0.102,4.139,2.8e-06,0.482,0.002,4,34.87
27800,55600,88,1.10,0.083,3.302,2.8e-06,0.480,0.002,4,34.87
27810,55620,88,1.10,0.116,11.784,2.8e-06,0.494,0.002,4,34.87
27820,55640,88,1.10,0.045,2.706,2.8e-06,0.468,0.002,4,34.87
27830,55660,88,1.10,0.085,3.844,2.8e-06,0.465,0.002,4,34.87
27840,55680,88,1.10,0.086,4.194,2.8e-06,0.472,0.002,4,34.87
27850,55700,88,1.10,0.066,3.239,2.8e-06,0.498,0.002,4,34.87
27860,55720,88,1.10,0.076,4.189,2.8e-06,0.471,0.002,4,34.87
27870,55740,88,1.10,0.093,4.658,2.8e-06,0.473,0.002,4,34.87
27880,55760,88,1.10,0.106,4.716,2.8e-06,0.491,0.002,4,34.87
27890,55780,88,1.10,0.128,5.175,2.8e-06,0.470,0.002,4,34.87
27900,55800,88,1.10,0.088,3.627,2.8e-06,0.466,0.002,4,34.87
27910,55820,88,1.10,0.103,4.748,2.8e-06,0.463,0.002,4,34.87
27920,55840,88,1.10,0.116,4.486,2.8e-06,0.493,0.002,4,34.87
27930,55860,88,1.10,0.092,3.691,2.8e-06,0.465,0.002,4,34.87
27940,55880,88,1.10,0.086,3.774,2.8e-06,0.471,0.002,4,34.87
27950,55900,88,1.10,0.082,3.304,2.8e-06,0.485,0.002,4,34.87
27960,55920,88,1.11,0.091,4.158,2.8e-06,0.477,0.002,4,34.87
27970,55940,88,1.11,0.087,4.468,2.8e-06,0.465,0.002,4,34.87
27980,55960,88,1.11,0.119,4.530,2.8e-06,0.467,0.002,4,34.87
27990,55980,89,1.11,0.080,3.704,2.7e-06,0.485,0.002,4,34.87
28000,56000,89,1.11,0.092,4.722,2.7e-06,0.478,0.002,4,34.87
28010,56020,89,1.11,0.080,3.676,2.7e-06,0.467,0.002,4,34.87
28020,56040,89,1.11,0.053,2.621,2.7e-06,0.467,0.002,4,34.87
28030,56060,89,1.11,0.112,5.603,2.7e-06,0.482,0.002,4,34.87
28040,56080,89,1.11,0.084,3.322,2.7e-06,0.476,0.002,4,34.87
28050,56100,89,1.11,0.070,2.969,2.7e-06,0.468,0.002,4,34.87
28060,56120,89,1.11,0.097,4.424,2.7e-06,0.483,0.002,4,34.87
28070,56140,89,1.11,0.091,4.507,2.7e-06,0.464,0.002,4,34.87
28080,56160,89,1.11,0.120,4.730,2.7e-06,0.482,0.002,4,34.87
28090,56180,89,1.11,0.075,3.278,2.7e-06,0.467,0.002,4,34.87
28100,56200,89,1.11,0.068,3.156,2.7e-06,0.485,0.002,4,34.87
28110,56220,89,1.11,0.072,3.306,2.7e-06,0.462,0.002,4,34.87
28120,56240,89,1.11,0.094,4.000,2.7e-06,0.477,0.002,4,34.87
28130,56260,89,1.11,0.072,3.380,2.7e-06,0.466,0.002,4,34.87
28140,56280,89,1.11,0.120,4.589,2.7e-06,0.446,0.002,4,34.87
28150,56300,89,1.11,0.098,4.402,2.7e-06,0.441,0.002,5,34.87
28160,56320,89,1.11,0.169,5.163,2.7e-06,0.439,0.002,5,34.87
28170,56340,89,1.11,0.102,3.905,2.7e-06,0.454,0.002,4,34.87
28180,56360,89,1.11,0.070,3.530,2.7e-06,0.437,0.002,5,34.87
28190,56380,89,1.11,0.096,4.345,2.7e-06,0.436,0.002,5,34.87
28200,56400,89,1.11,0.105,4.300,2.7e-06,0.457,0.002,4,34.87
28210,56420,89,1.12,0.073,2.986,2.7e-06,0.436,0.002,5,34.87
28220,56440,89,1.12,0.103,4.901,2.7e-06,0.446,0.002,4,34.87
28230,56460,89,1.12,0.057,3.185,2.7e-06,0.475,0.002,4,34.87
28240,56480,89,1.12,0.072,3.473,2.7e-06,0.490,0.002,4,34.87
28250,56500,89,1.12,0.106,4.604,2.7e-06,0.462,0.002,4,34.87
28260,56520,89,1.12,0.084,3.790,2.7e-06,0.460,0.002,4,34.87
28270,56540,89,1.12,0.113,4.046,2.7e-06,0.486,0.002,4,34.87
28280,56560,89,1.12,0.071,3.051,2.7e-06,0.460,0.002,4,34.87
28290,56580,89,1.12,0.063,2.998,2.7e-06,0.438,0.002,5,34.87
28300,56600,89,1.12,0.119,4.387,2.7e-06,0.465,0.002,4,34.87
28310,56620,90,1.12,0.125,4.891,2.7e-06,0.492,0.002,4,34.87
28320,56640,90,1.12,0.085,4.572,2.7e-06,0.462,0.002,4,34.87
28330,56660,90,1.12,0.095,4.190,2.7e-06,0.466,0.002,4,34.87
28340,56680,90,1.12,0.100,3.975,2.7e-06,0.481,0.002,4,34.87
28350,56700,90,1.12,0.097,4.066,2.7e-06,0.471,0.002,4,34.87
28360,56720,90,1.12,0.094,4.124,2.7e-06,0.461,0.002,4,34.87
28370,56740,90,1.12,0.066,3.106,2.7e-06,0.461,0.002,4,34.87
28380,56760,90,1.12,0.092,3.982,2.7e-06,0.504,0.002,4,34.87
28390,56780,90,1.12,0.090,3.766,2.7e-06,0.474,0.002,4,34.87
28400,56800,90,1.12,0.100,4.471,2.7e-06,0.467,0.002,4,34.87
28410,56820,90,1.12,0.140,5.724,2.7e-06,0.490,0.002,4,34.87
28420,56840,90,1.12,0.026,1.521,2.7e-06,0.475,0.002,4,34.87
28430,56860,90,1.12,0.073,4.105,2.7e-06,0.476,0.002,4,34.87
28440,56880,90,1.12,0.069,3.491,2.7e-06,0.458,0.002,4,34.87
28450,56900,90,1.12,0.088,4.119,2.6e-06,0.455,0.002,4,34.87
28460,56920,90,1.12,0.092,4.311,2.6e-06,0.436,0.002,5,34.87
28470,56940,90,1.13,0.062,3.133,2.6e-06,0.438,0.002,5,34.87
28480,56960,90,1.13,0.071,2.940,2.6e-06,0.441,0.002,5,34.87
28490,56980,90,1.13,0.104,4.806,2.6e-06,0.456,0.002,4,34.87
28500,57000,90,1.13,0.077,3.283,2.6e-06,0.438,0.002,5,34.87
28510,57020,90,1.13,0.093,3.876,2.6e-06,0.440,0.002,5,34.87
28520,57040,90,1.13,0.135,7.271,2.6e-06,1.103,0.002,2,34.87
28530,57060,90,1.13,0.088,3.562,2.6e-06,0.468,0.003,4,34.87
28540,57080,90,1.13,0.069,3.963,2.6e-06,0.462,0.003,4,34.87
28550,57100,90,1.13,0.060,2.747,2.6e-06,0.454,0.003,4,34.87
28560,57120,90,1.13,0.067,3.479,2.6e-06,0.502,0.003,4,34.87
28570,57140,90,1.13,0.100,3.933,2.6e-06,0.468,0.003,4,34.87
28580,57160,90,1.13,0.084,4.003,2.6e-06,0.453,0.003,4,34.87
28590,57180,90,1.13,0.067,4.175,2.6e-06,0.461,0.002,4,34.87
28600,57200,90,1.13,0.092,3.941,2.6e-06,0.445,0.002,4,34.87
28610,57220,90,1.13,0.067,3.090,2.6e-06,0.443,0.002,4,34.87
28620,57240,91,1.13,0.096,3.958,2.6e-06,0.442,0.002,4,34.87
28630,57260,91,1.13,0.088,4.870,2.6e-06,0.457,0.002,4,34.87
28640,57280,91,1.13,0.092,4.001,2.6e-06,0.441,0.002,5,34.87
28650,57300,91,1.13,0.142,6.628,2.6e-06,0.436,0.002,5,34.87
28660,57320,91,1.13,0.072,3.513,2.6e-06,0.457,0.002,4,34.87
28670,57340,91,1.13,0.112,4.920,2.6e-06,0.436,0.002,5,34.87
28680,57360,91,1.13,0.099,4.124,2.6e-06,0.436,0.002,5,34.87
28690,57380,91,1.13,0.069,3.526,2.6e-06,0.439,0.002,5,34.87
28700,57400,91,1.13,0.076,3.886,2.6e-06,0.454,0.002,4,34.87
28710,57420,91,1.13,0.090,4.135,2.6e-06,0.434,0.002,5,34.87
28720,57440,91,1.14,0.098,4.686,2.6e-06,0.443,0.002,4,34.87
28730,57460,91,1.14,0.102,4.789,2.6e-06,0.439,0.002,5,34.87
28740,57480,91,1.14,0.138,4.812,2.6e-06,0.451,0.002,4,34.87
28750,57500,91,1.14,0.133,5.318,2.6e-06,0.439,0.002,5,34.87
28760,57520,91,1.14,0.069,3.712,2.6e-06,0.439,0.002,5,34.87
28770,57540,91,1.14,0.088,3.935,2.6e-06,0.463,0.002,4,34.87
28780,57560,91,1.14,0.116,5.084,2.6e-06,0.439,0.002,5,34.87
28790,57580,91,1.14,0.147,4.727,2.6e-06,0.449,0.002,4,34.87
28800,57600,91,1.14,0.080,3.477,2.6e-06,0.471,0.003,4,34.87
28810,57620,91,1.14,0.083,4.335,2.6e-06,0.497,0.003,4,34.87
28820,57640,91,1.14,0.086,4.155,2.6e-06,0.467,0.003,4,34.87
28830,57660,91,1.14,0.082,3.832,2.6e-06,0.455,0.003,4,34.87
28840,57680,91,1.14,0.079,3.575,2.6e-06,0.483,0.002,4,34.87
28850,57700,91,1.14,0.119,4.296,2.6e-06,0.465,0.002,4,34.87
28860,57720,91,1.14,0.097,4.049,2.6e-06,0.475,0.002,4,34.87
28870,57740,91,1.14,0.075,3.822,2.6e-06,0.473,0.002,4,34.87
28880,57760,91,1.14,0.086,3.786,2.6e-06,0.480,0.002,4,34.87
28890,57780,91,1.14,0.086,4.148,2.6e-06,0.466,0.002,4,34.87
28900,57800,91,1.14,0.097,4.040,2.6e-06,0.434,0.002,5,34.87
28910,57820,91,1.14,0.117,4.498,2.6e-06,0.452,0.002,4,34.87
28920,57840,91,1.14,0.099,4.518,2.6e-06,0.438,0.002,5,34.87
28930,57860,91,1.14,0.072,3.950,2.6e-06,0.433,0.002,5,34.87
28940,57880,92,1.14,0.108,3.913,2.6e-06,0.434,0.002,5,34.87
28950,57900,92,1.14,0.060,3.311,2.6e-06,0.448,0.002,4,34.87
28960,57920,92,1.14,0.087,3.717,2.6e-06,0.437,0.002,5,34.87
28970,57940,92,1.15,0.168,6.207,2.6e-06,0.442,0.002,5,34.87
28980,57960,92,1.15,0.077,3.646,2.6e-06,0.448,0.002,4,34.87
28990,57980,92,1.15,0.089,4.197,2.6e-06,0.438,0.002,5,34.87
29000,58000,92,1.15,0.084,3.591,2.6e-06,0.434,0.002,5,34.87
29010,58020,92,1.15,0.082,4.133,2.6e-06,0.432,0.002,5,34.87
29020,58040,92,1.15,0.091,4.441,2.6e-06,0.453,0.002,4,34.87
29030,58060,92,1.15,0.104,4.888,2.6e-06,0.438,0.002,5,34.87
29040,58080,92,1.15,0.123,4.407,2.6e-06,0.435,0.002,5,34.87
29050,58100,92,1.15,0.072,3.432,2.6e-06,0.461,0.002,4,34.87
29060,58120,92,1.15,0.075,4.187,2.6e-06,0.440,0.002,5,34.87
29070,58140,92,1.15,0.091,4.282,2.6e-06,0.438,0.002,5,34.87
29080,58160,92,1.15,0.062,3.307,2.6e-06,0.441,0.002,5,34.87
29090,58180,92,1.15,0.087,3.603,2.6e-06,0.457,0.002,4,34.87
29100,58200,92,1.15,0.114,4.741,2.6e-06,0.462,0.002,4,34.87
29110,58220,92,1.15,0.073,3.756,2.5e-06,0.468,0.002,4,34.87
29120,58240,92,1.15,0.084,3.666,2.5e-06,0.466,0.002,4,34.87
29130,58260,92,1.15,0.112,4.615,2.5e-06,0.492,0.002,4,34.87
29140,58280,92,1.15,0.073,2.918,2.5e-06,0.477,0.002,4,34.87
29150,58300,92,1.15,0.060,3.188,2.5e-06,0.465,0.002,4,34.87
29160,58320,92,1.15,0.073,3.396,2.5e-06,0.483,0.002,4,34.87
29170,58340,92,1.15,0.120,5.324,2.5e-06,0.477,0.002,4,34.87
29180,58360,92,1.15,0.107,4.110,2.5e-06,0.465,0.002,4,34.87
29190,58380,92,1.15,0.132,5.733,2.5e-06,0.463,0.002,4,34.87
29200,58400,92,1.15,0.079,3.753,2.5e-06,0.492,0.002,4,34.87
29210,58420,92,1.15,0.078,3.368,2.5e-06,0.477,0.002,4,34.87
29220,58440,92,1.16,0.106,4.547,2.5e-06,0.470,0.002,4,34.87
29230,58460,92,1.16,0.073,3.760,2.5e-06,0.484,0.002,4,34.87
29240,58480,92,1.16,0.126,5.220,2.5e-06,0.466,0.002,4,34.87
29250,58500,92,1.16,0.103,4.510,2.5e-06,0.477,0.002,4,34.87
29260,58520,93,1.16,0.064,2.889,2.5e-06,0.474,0.002,4,34.87
29270,58540,93,1.16,0.107,4.064,2.5e-06,0.484,0.002,4,34.87
29280,58560,93,1.16,0.103,4.476,2.5e-06,0.463,0.002,4,34.87
29290,58580,93,1.16,0.074,3.633,2.5e-06,0.461,0.002,4,34.87
29300,58600,93,1.16,0.081,2.783,2.5e-06,0.494,0.002,4,34.87
29310,58620,93,1.16,0.077,3.608,2.5e-06,0.466,0.002,4,34.87
29320,58640,93,1.16,0.101,4.440,2.5e-06,0.481,0.002,4,34.87
29330,58660,93,1.16,0.083,4.368,2.5e-06,0.476,0.002,4,34.87
29340,58680,93,1.16,0.094,3.979,2.5e-06,0.496,0.002,4,34.87
29350,58700,93,1.16,0.070,3.029,2.5e-06,0.465,0.002,4,34.87
29360,58720,93,1.16,0.146,5.568,2.5e-06,0.465,0.002,4,34.87
29370,58740,93,1.16,0.138,5.512,2.5e-06,0.489,0.002,4,34.87
29380,58760,93,1.16,0.108,4.316,2.5e-06,0.462,0.002,4,34.87
29390,58780,93,1.16,0.101,4.662,2.5e-06,0.466,0.002,4,34.87
29400,58800,93,1.16,0.049,2.557,2.5e-06,0.466,0.002,4,34.87
29410,58820,93,1.16,0.079,3.348,2.5e-06,0.501,0.002,4,34.87
29420,58840,93,1.16,0.133,5.244,2.5e-06,0.468,0.002,4,34.87
29430,58860,93,1.16,0.111,3.623,2.5e-06,0.486,0.003,4,34.87
29440,58880,93,1.16,0.100,4.247,2.5e-06,0.514,0.003,4,34.87
29450,58900,93,1.16,0.123,4.747,2.5e-06,0.486,0.003,4,34.87
29460,58920,93,1.16,0.070,3.006,2.5e-06,0.487,0.003,4,34.87
29470,58940,93,1.16,0.078,3.750,2.5e-06,0.489,0.003,4,34.87
29480,58960,93,1.17,0.094,3.859,2.5e-06,0.498,0.002,4,34.87
29490,58980,93,1.17,0.077,3.531,2.5e-06,0.474,0.002,4,34.87
29500,59000,93,1.17,0.056,3.533,2.5e-06,0.467,0.002,4,34.87
29510,59020,93,1.17,0.148,5.718,2.5e-06,0.932,0.002,2,34.87
29520,59040,93,1.17,0.139,5.397,2.5e-06,0.479,0.002,4,34.87
29530,59060,93,1.17,0.083,3.928,2.5e-06,0.482,0.002,4,34.87
29540,59080,93,1.17,0.104,4.914,2.5e-06,0.465,0.002,4,34.87
29550,59100,93,1.17,0.115,5.259,2.5e-06,0.481,0.002,4,34.87
29560,59120,93,1.17,0.085,4.475,2.5e-06,0.465,0.002,4,34.87
29570,59140,94,1.17,0.086,3.228,2.5e-06,0.476,0.002,4,34.87
29580,59160,94,1.17,0.088,4.025,2.5e-06,0.470,0.002,4,34.87
29590,59180,94,1.17,0.097,4.971,2.5e-06,0.483,0.002,4,34.87
29600,59200,94,1.17,0.083,3.825,2.5e-06,0.466,0.002,4,34.87
29610,59220,94,1.17,0.098,4.263,2.5e-06,0.478,0.002,4,34.87
29620,59240,94,1.17,0.092,4.712,2.5e-06,0.483,0.002,4,34.87
29630,59260,94,1.17,0.054,3.079,2.5e-06,0.466,0.002,4,34.87
29640,59280,94,1.17,0.065,3.197,2.5e-06,0.463,0.002,4,34.87
29650,59300,94,1.17,0.063,3.316,2.5e-06,0.474,0.002,4,34.87
29660,59320,94,1.17,0.124,5.163,2.5e-06,0.480,0.002,4,34.87
29670,59340,94,1.17,0.069,3.715,2.5e-06,0.473,0.002,4,34.87
29680,59360,94,1.17,0.039,2.398,2.5e-06,0.478,0.002,4,34.87
29690,59380,94,1.17,0.133,5.294,2.5e-06,0.491,0.002,4,34.87
29700,59400,94,1.17,0.094,3.846,2.5e-06,0.485,0.002,4,34.87
29710,59420,94,1.17,0.063,3.248,2.5e-06,0.492,0.003,4,34.87
29720,59440,94,1.17,0.116,4.639,2.5e-06,0.484,0.003,4,34.87
29730,59460,94,1.18,0.101,4.452,2.5e-06,0.512,0.003,4,34.87
29740,59480,94,1.18,0.077,4.027,2.5e-06,0.484,0.003,4,34.87
29750,59500,94,1.18,0.089,3.993,2.5e-06,0.477,0.003,4,34.87
29760,59520,94,1.18,0.077,3.845,2.5e-06,0.503,0.003,4,34.87
29770,59540,94,1.18,0.111,4.126,2.5e-06,0.470,0.003,4,34.87
29780,59560,94,1.18,0.129,5.297,2.5e-06,0.472,0.003,4,34.87
29790,59580,94,1.18,0.068,2.966,2.5e-06,0.474,0.003,4,34.87
29800,59600,94,1.18,0.059,3.394,2.5e-06,0.502,0.003,4,34.87
29810,59620,94,1.18,0.103,4.207,2.5e-06,0.479,0.003,4,34.87
29820,59640,94,1.18,0.090,4.355,2.5e-06,0.484,0.003,4,34.87
29830,59660,94,1.18,0.077,3.408,2.5e-06,0.515,0.003,4,34.87
29840,59680,94,1.18,0.104,4.858,2.5e-06,0.475,0.003,4,34.87
29850,59700,94,1.18,0.074,4.041,2.5e-06,0.478,0.003,4,34.87
29860,59720,94,1.18,0.097,4.474,2.5e-06,0.483,0.003,4,34.87
29870,59740,94,1.18,0.095,4.439,2.5e-06,0.511,0.003,4,34.87
29880,59760,94,1.18,0.077,4.385,2.5e-06,0.479,0.003,4,34.87
29890,59780,95,1.18,0.068,3.878,2.5e-06,0.479,0.003,4,34.87
29900,59800,95,1.18,0.068,3.014,2.5e-06,0.480,0.003,4,34.87
29910,59820,95,1.18,0.080,4.083,2.5e-06,0.503,0.003,4,34.87
29920,59840,95,1.18,0.098,4.170,2.5e-06,0.477,0.003,4,34.87
29930,59860,95,1.18,0.065,3.378,2.5e-06,0.478,0.003,4,34.87
29940,59880,95,1.18,0.087,4.334,2.5e-06,0.509,0.003,4,34.87
29950,59900,95,1.18,0.085,4.320,2.5e-06,0.472,0.003,4,34.87
29960,59920,95,1.18,0.093,3.953,2.5e-06,0.475,0.003,4,34.87
29970,59940,95,1.18,0.091,3.901,2.5e-06,0.470,0.003,4,34.87
29980,59960,95,1.19,0.078,3.696,2.5e-06,0.505,0.003,4,34.87
29990,59980,95,1.19,0.075,3.247,2.5e-06,0.477,0.003,4,34.87
30000,60000,95,1.19,0.052,2.961,2.5e-06,0.474,0.003,4,34.87
